id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29194248,Twin Room'' 2 single beds'' - Anadolu Hotel,778954,Ismail,,Fatih,41.00942,28.97723,Private room,3288,1,2,2019-01-21,0.34,6,351
29194267,Family Room - Anadolu Hotel,778954,Ismail,,Fatih,41.00874,28.97679,Private room,3288,1,0,,,6,351
29194308,Triple Room - Anadolu Hotel,778954,Ismail,,Fatih,41.00902,28.97643,Private room,329,1,0,,,6,351
29196105,"Tree Garden Design, Heart of Istanbul, Air Cnditin",173195039,Şahin,,Kadikoy,40.98859,29.03238,Private room,173,1,42,2019-06-23,4.92,4,332
29201728,107 Ulus Merkezde 2+1 Daire,207965755,Erra Home,,Besiktas,41.06384,29.02751,Entire home/apt,179,16,2,2019-04-28,0.25,21,0
29204761,huzurlu ev,218761850,Yusuf,,Gaziosmanpasa,41.07482,28.91235,Private room,87,1,0,,,1,179
29205740,a place dedicated to make you feel like home.,52381424,Ömer,,Kadikoy,40.9938,29.02803,Entire home/apt,150,7,1,2018-12-15,0.15,2,172
29206084,Exceptional Design by Galata Tower w/View Terrace,181849367,Catherine&Ahmet,,Beyoglu,41.02526,28.97392,Entire home/apt,693,2,46,2019-06-26,5.31,11,352
29206498,KENDİNİZİ EVİNİZDE HİSSEDİN,220060762,Fatih,,Kagithane,41.07851,28.99245,Entire home/apt,133,1,11,2019-06-07,1.28,1,360
29207720,2- Minimal Decorated Historical Flat in Moda,40456791,Emrah,,Kadikoy,40.98885,29.02698,Private room,231,1,1,2018-11-03,0.13,3,325
29208713,PRİVATE ROOM WİTH BALCONY İN FENERYOLU KADİKOY,104152320,Öykü,,Kadikoy,40.98081,29.0459,Private room,127,1,7,2019-02-10,0.83,1,160
29210511,Sweet home,220087424,Halil,,Uskudar,41.00969,29.07876,Private room,98,1,1,2018-10-30,0.12,1,363
29211026,Merkezi bir konumda küçük tatlı bir oda.,152922480,Mert,,Kadikoy,40.98846,29.04485,Private room,64,1,0,,,1,90
29211101,Fascinating  Location and a Cosy Room,42833631,Leyla,,Beyoglu,41.03187,28.98063,Private room,110,2,3,2018-11-25,0.36,1,363
29213130,5 minutes to Sabiha Gökchen Airport,212050271,Sedat,,Pendik,40.92783,29.30246,Private room,64,1,31,2019-06-28,3.66,1,175
29214158,Tek kişilik oda,220113299,Aleyna,,Eyup,41.086,28.93526,Private room,289,1,0,,,1,363
29215227,Private room in Kadıköy,213796556,Suheda,,Kadikoy,40.98432,29.02595,Private room,81,1,0,,,2,0
29215407,İstanbul Birden fazla bölümden oluşan bina,200096901,Ömer,,Bakirkoy,40.99198,28.87936,Private room,87,1,0,,,1,180
29223112,Guest lover :D,212816899,Iman,,Kadikoy,40.98412,29.04425,Private room,81,1,0,,,1,90
29223234,Standard Room - Golden Rest Hotel,191363866,Raif,,Kadikoy,40.99244,29.02664,Private room,364,1,1,2018-12-06,0.15,4,365
29223239,Suit Room - Golden Rest Hotel,191363866,Raif,,Kadikoy,40.99233,29.02621,Private room,659,1,0,,,4,359
29223244,Economic Room - Golden Rest Hotel,191363866,Raif,,Kadikoy,40.99375,29.02506,Private room,260,1,0,,,4,364
29223250,Executive Room - Golden Rest Hotel,191363866,Raif,,Kadikoy,40.99372,29.02654,Private room,428,1,0,,,4,365
29224880,İstanbul Birden fazla bölümden oluşan bina,219854388,Eren,,Besiktas,41.05203,29.0229,Private room,179,1,0,,,1,349
29225001,Deniz Manzarali -  Perili Kosk Concept Hotel,98135964,Nurşen,,Adalar,40.87935,29.09917,Private room,815,1,1,2019-06-21,1,4,347
29225144,Orman Manzarali - Perili Kosk Concept Hotel,98135964,Nurşen,,Adalar,40.87896,29.10058,Private room,636,1,1,2019-01-28,0.20,4,347
29225179,Deniz Perisi -  Perili Kosk Concept Hotel,98135964,Nurşen,,Adalar,40.87762,29.10091,Private room,873,1,0,,,4,343
29225214,Deniz Manzarali King Suit,98135964,Nurşen,,Adalar,40.8781,29.10106,Private room,3288,1,0,,,4,357
29226246,Cosy warm room in Center of istanbul in Altunizade,55382951,Aylin,,Uskudar,41.02781,29.05511,Private room,104,2,0,,,1,180
29226563,Besiktas rent room,218026477,Nilgün,,Besiktas,41.04611,29.00484,Private room,196,1,0,,,2,179
29227292,MARMARA KONAK OLD CITY,219808961,Soner,,Fatih,41.00191,28.9735,Private room,474,2,0,,,3,63
29228204,Historical Istanbul  Downtown for 2.5 families,63322524,Mehmet,,Beyoglu,41.04379,28.96282,Entire home/apt,243,3,1,2019-01-08,0.17,1,324
29229109,Deluxe Studio in Sultanahmet,201297918,Bulent,,Fatih,41.00519,28.974,Entire home/apt,196,1,6,2019-05-05,1.05,4,186
29229158,SEA AND ISLANDS VIEW,218376230,Ilker,,Kartal,40.92286,29.22505,Entire home/apt,150,1,20,2019-06-21,2.40,1,119
29229540,Taksimcenter residence two,109748524,Mustafa,,Beyoglu,41.03907,28.98112,Private room,248,1,0,,,1,365
29231538,"Best location. Taksim, İstiklal. 2 Bedroom. #1",79258465,Rutkay,,Beyoglu,41.03291,28.97851,Entire home/apt,300,3,31,2019-06-18,3.69,2,212
29232033,Üsküdar Daire,220213774,Furkan,,Uskudar,41.02509,29.02124,Private room,133,1,0,,,1,365
29232096,Kiralık Oda / Rent A Room,220220384,Ecem,,Pendik,40.87557,29.30613,Private room,64,1,0,,,1,0
29236110,İstanbul suryapı idilya konutları,220022161,Çağri,,Sultanbeyli,40.9828,29.25628,Private room,254,1,0,,,1,177
29237319,İstanbul Nisantasi // flat,125236704,Neslihan,,Sisli,41.04894,28.99682,Entire home/apt,289,1,2,2018-10-19,0.23,1,88
29237495,Amazing Bosphorus Blue House,220266109,Eda,,Uskudar,41.02893,29.01932,Private room,202,1,0,,,1,90
29238129,A House at Sisli - At The Very Center of the City,91322757,Attilā,,Sisli,41.04842,28.9824,Private room,162,1,0,,,1,0
29239241,Classy,215076395,Khalid,,Kagithane,41.0841,28.99284,Private room,81,1,1,2018-10-16,0.12,1,364
29245848,Cozy Studio in Yeldegirmeni,220342776,Yeşim,,Kadikoy,40.99677,29.02975,Entire home/apt,220,3,23,2019-06-24,2.86,1,69
29246731,Hotel Sultanahmet Triple room,178178853,Kerem,,Fatih,41.00754,28.9757,Private room,451,1,1,2018-12-08,0.15,2,180
29248898,Double bed in Private room - heart of city center,966136,Mehmet,,Sisli,41.06251,28.98465,Private room,248,1,8,2019-04-29,1.01,2,179
29249672,Historic apartment in Taksim(Beyoglu) Central,65636413,Büşra,,Beyoglu,41.03894,28.97783,Entire home/apt,168,2,8,2019-06-11,0.99,1,60
29250041,Balkonlu daire,219689432,Lola,,Fatih,41.00251,28.97691,Private room,329,2,0,,,3,365
29250068,Kiralık oda,125802542,Aysun,,Uskudar,41.02615,29.03178,Private room,98,1,0,,,1,179
29250519,Mengi bahcesi,220371902,Alperen,,Kadikoy,40.98586,29.08741,Shared room,150,1,0,,,1,0
29251263,Comfortable Flat with Facilities in Sisli,220375599,Hediye Esra,,Sisli,41.06351,28.98571,Private room,133,1,0,,,1,364
29251533,Deniz manzaralı balkonlu daire,219689432,Lola,,Fatih,41.0035,28.9748,Private room,526,2,0,,,3,363
29254538,4aqaar home,220217690,Moatasem,,Fatih,41.01629,28.94666,Private room,578,3,0,,,3,90
29256359,Yeşilköy Nature Hotel Apartments | Family Room,220416767,İbrahim,,Bakirkoy,40.96075,28.82026,Entire home/apt,358,1,21,2019-06-22,2.56,3,351
29257295,İstanbul town history place,20973637,Memo,,Fatih,41.0085,28.96649,Private room,57647,2,3,2018-11-03,0.36,1,359
29257522,MECİDİYEKÖY(Şişli) close to Taksim/Beşiktaş,220361433,Okan,,Sisli,41.07082,28.99579,Private room,202,1,0,,,1,0
29257859,Yeşilköy Nature Hotel Apartments | Deluxe Room,220416767,İbrahim,,Bakirkoy,40.96219,28.82208,Entire home/apt,324,1,5,2019-05-13,0.82,3,336
29259045,LARGE (3+1) AND HEART OF İSTANBUL,36534433,Koray,,Sisli,41.05985,28.9864,Entire home/apt,300,1,8,2019-01-07,1.05,17,178
29259064,"Clean, organized, private room for guests.",141299714,Batuhan,,Kartal,40.89448,29.18045,Private room,58,1,2,2019-05-27,0.51,1,180
29265710,"Nice room in a cozy apartment, Akaretler-Besiktas",40607799,Ece Pelinsu,,Besiktas,41.04392,28.99975,Private room,58,30,0,,,1,90
29267253,"Cozy place close to Kadıköy, metro metrobus, bus",155774391,Neslihan,,Uskudar,41.0093,29.0524,Private room,75,1,3,2018-12-04,0.35,1,178
29267621,My GF’s Cozy apt.,47088340,Hamit,,Sisli,41.04971,28.99862,Entire home/apt,248,3,13,2019-05-14,1.62,1,180
29268247,Süreyyaplajı istanbul. Deniz manzaralı 5-6 kişilik,220502911,Alkan,,Maltepe,40.92174,29.12923,Entire home/apt,676,15,0,,,1,365
29268827,Perfect location.student house in Kartal.,220505888,Suna,,Maltepe,40.91924,29.16944,Private room,81,1,0,,,1,363
29269286,Kadıköy Bahariye,68179990,Beyza,,Kadikoy,40.98972,29.02969,Private room,69,1,0,,,1,363
29269711,İstanbul Birden fazla bölümden oluşan bina,2113814,Ezgi,,Bakirkoy,40.98197,28.8811,Private room,92,1,0,,,1,88
29269789,Cozy room with a kitchen in it,59350982,Merve,,Sariyer,41.08854,29.04747,Private room,121,1,0,,,2,365
29270463,"Osmanbey, Close Center, Public Transport",14041761,Çağlar,,Sisli,41.05597,28.98684,Entire home/apt,300,15,0,,,2,0
29271283,Beşiktaş bölgesinde deniz manzaralı ferah bir ev,220521604,Pelin,,Besiktas,41.05633,29.00824,Private room,81,1,0,,,1,178
29273084,Cosy Room Top Floor with Bosphorus View Apartment,4767986,Zeynep,,Besiktas,41.04676,29.00084,Private room,127,1,3,2019-06-18,0.38,1,72
29273806,BUDE SUİT,51927834,Saadet,,Besiktas,41.05471,29.02546,Private room,376,1,0,,,3,364
29274583,Best Location in Istanbul,196044645,Yiğit,,Besiktas,41.06173,29.00304,Private room,393,1,1,2018-10-29,0.12,1,89
29276039,Kiralık oda,220560965,Bayram,,Eyup,41.08178,28.92828,Private room,202,30,0,,,1,364
29276333,Immeuble avec 5 appartements à Istanbul,155193523,Server,,Beyoglu,41.02907,28.98274,Entire home/apt,399,5,0,,,1,1
29277121,Unlock Creativity in this Contemporary Art-Inspired Loft,55152407,Missy,,Beyoglu,41.02812,28.97622,Entire home/apt,659,2,11,2019-05-19,1.39,12,350
29277156,High Ceiling Historical Minimal Flat in Cihangir,128314037,Pelin,,Beyoglu,41.03141,28.9818,Entire home/apt,578,4,1,2019-01-07,0.17,1,365
29278069,Comfortable Home,6221331,Serkan,,Kadikoy,40.989,29.04708,Private room,92,1,0,,,1,365
29278141,Gümüşsuyu,122724095,Barış,,Beyoglu,41.03586,28.98971,Private room,75,1,1,2019-04-22,0.43,1,364
29280958,"Kadıköy, Hasanpaşa'da Özel Oda",115153182,Gülcan,,Kadikoy,40.99619,29.0408,Private room,58,1,0,,,1,0
29281994,İSTANBUL BEYLİKDÜZÜ,220609206,Harun,,Buyukcekmece,41.00299,28.61629,Entire home/apt,300,1,3,2019-03-19,0.37,5,365
29282844,Alis Cevahir Homes Şişli,178386882,Ali,,Sisli,41.06735,28.99118,Entire home/apt,682,2,2,2018-11-26,0.28,6,365
29288044,Deniz Manzaralı yüksek kat Metro Yakonı Merkezi,177552009,Yağmur,,Kadikoy,40.99177,29.06936,Entire home/apt,202,1,4,2019-05-29,0.51,15,363
29295586,BU Yaka Kule 3,220688640,Bulent,,Umraniye,41.02792,29.12389,Entire home/apt,202,7,0,,,1,180
29296019,"New, Clean and Confortable Apartment - 4 pax",8683511,Serkan,,Sisli,41.05046,28.98638,Entire home/apt,393,2,1,2018-10-27,0.12,5,365
29296237,Two-Bedroom Apartment with Balcony,1438635,Ali,,Beyoglu,41.02903,28.97375,Entire home/apt,347,3,21,2019-06-16,3.00,4,340
29296969,Istanbul apartments near the shopping centers,213157136,Ghassan,,Kagithane,41.08054,28.99283,Entire home/apt,584,2,0,,,52,365
29297040,Tatil İÇİN siz değerli misafirlerimizi bekliyoruz,220697832,Sezgin,,Kartal,40.88968,29.18266,Entire home/apt,168,2,1,2019-05-27,0.88,1,365
29297300,Studio with Terrace,1438635,Ali,,Beyoglu,41.02991,28.97416,Entire home/apt,393,3,2,2019-01-13,0.29,4,357
29297883,Beyoğlunda boğaz ve kız kulesi manzaralı lüx daire,218643265,Emre,,Beyoglu,41.03016,28.98908,Entire home/apt,300,2,6,2019-06-23,0.75,3,365
29299046,FATIH KOCAMUSTAFAPASA,220710104,Aslı,,Fatih,41.0014,28.92464,Entire home/apt,329,1,7,2019-05-04,0.87,1,112
29299460,"5minutes walking to Tram, Subway, Metrobus and bus",88699345,Hasan,,Zeytinburnu,40.99794,28.89277,Entire home/apt,220,1,9,2019-06-17,2.73,1,340
29299723,"Walk to GRAND PAZAR.Tram street,اهلاً بيكم اتفضلوا",23218234,Magy,,Fatih,41.0106,28.94253,Private room,92,3,4,2018-12-14,0.47,2,89
29303442,İstanbul Birden fazla bölümden oluşan bina,220740957,Rıza,,Uskudar,41.01653,29.01866,Shared room,347,1,0,,,1,365
29304626,Private room in a spacious fully decorated flat!,51929289,Burak & Cansu,,Kadikoy,40.98658,29.04468,Private room,121,1,1,2019-03-11,0.27,1,90
29304801,SultanAhmet Pashas Singel Apartment N0:2,6540040,Barbaros,,Fatih,41.00445,28.96451,Entire home/apt,318,2,5,2019-03-28,0.60,16,365
29304806,Close to İstanbul airport and public transport,145170248,Betül,,Kucukcekmece,41.05941,28.78778,Private room,58,1,2,2018-11-21,0.25,2,365
29305257,SultanAhmet Pashas Singel Apartment N0:1,6540040,Barbaros,,Fatih,41.00546,28.96573,Entire home/apt,324,2,0,,,16,364
29305793,A very cosy flat,5110572,Nursen,,Fatih,41.02975,28.95096,Entire home/apt,196,6,0,,,2,90
29307183,"Taksim , luxury flat with view.",104656671,Sema,,Beyoglu,41.03619,28.99081,Entire home/apt,2999,5,0,,,1,0
29307827,Çok beklentiniz yoksa ideal bir oda sizi bekliyor,220606736,B,,Fatih,41.01362,28.92744,Shared room,69,1,0,,,1,0
29308405,Perfect studio with balcony close by Taksim,70113899,Kıvanç,,Beyoglu,41.0369,28.97518,Entire home/apt,208,1,15,2019-06-11,1.96,10,345
29308777,Güzel bir ev samimi ev arkadaşları,213800064,Ozan,,Maltepe,40.97176,29.1349,Private room,69,1,0,,,1,0
29310287,Cozy and Quiet apt. at İSTIKLAL near to GALATA.,176044518,Murat,,Beyoglu,41.02957,28.97925,Entire home/apt,214,3,30,2019-06-28,3.52,3,176
29310428,Private Room in Fatih/istanbul,220804944,Mustafa,,Fatih,41.01809,28.93008,Private room,121,1,0,,,1,365
29311002,Looking for a roommate,56888916,Mehmet,,Sariyer,41.08636,29.04739,Shared room,58,2,0,,,3,323
29318933,"Bright,Comfortable Room,Best Location",12818550,Seda,,Kadikoy,41.00829,29.04122,Private room,92,1,1,2019-01-27,0.19,1,89
29320178,Near seaside Villa in a complex.,216024188,Atilla,,Sile,41.15316,29.76819,Entire home/apt,433,3,0,,,1,286
29321715,Spacious & Cozy 2+1 Entire Place - Close to metro,83336690,Duygu,,Atasehir,40.97389,29.10627,Entire home/apt,196,1,6,2019-04-22,0.74,1,82
29322115,Bhosporus house,216219581,Ezgi,,Uskudar,41.01192,29.01352,Private room,64,1,1,2018-11-10,0.13,1,362
29322891,~Large suit in the heart of Taksim,219226195,Askin,,Beyoglu,41.03162,28.97894,Private room,98,1,0,,,5,357
29323863,Apartment close to metro/tramvay,124280838,Can,,Fatih,41.01369,28.92351,Entire home/apt,58,1,0,,,1,0
29324632,Near to Taksim Square Apartment,217066740,Gokhan,,Sisli,41.04628,28.98238,Entire home/apt,133,1,15,2019-06-21,1.85,1,360
29327183,private room with balcony central of beşiktas,206358230,Emrah,,Besiktas,41.04841,28.9988,Private room,133,1,0,,,1,90
29327406,Big Family Apart Sultanahmet,19320158,Okan,,Fatih,41.00681,28.9682,Entire home/apt,526,2,24,2019-06-25,3.03,3,309
29329731,Private room,101686666,Yeşim,,Sariyer,41.1361,29.04694,Private room,121,1,0,,,1,180
29330617,"Kiralık oda.
I am a PhD student and my home 3 + 1.",218383036,Ramazan,,Fatih,41.00728,28.94912,Private room,98,1,0,,,1,260
29330969,Atatürk Airport 20 minute.,220957125,Mehmet,,Bahcelievler,41.00415,28.83548,Shared room,87,1,0,,,1,365
29333794,ALF HOTELL,215410146,Harun,,Fatih,41.00483,28.96506,Private room,179,1,1,2018-11-12,0.13,4,75
29334127,iki kişilik oda,220986426,Erdi,,Bahcelievler,41.01709,28.84116,Private room,295,1,1,2019-02-07,0.21,1,26
29334480,Kumburgaz resting house,220988634,İlker,,Buyukcekmece,41.02617,28.48513,Entire home/apt,751,1,8,2019-04-19,1.03,3,319
29334793,istanbulda yeşillikler içinde sehrin merkezinde ev,220896459,Rana,,Besiktas,41.07508,29.03648,Private room,110,1,0,,,1,178
29336463,~Large Cozy suit in the heart of Taksim Square,219226195,Askin,,Beyoglu,41.03123,28.97697,Private room,116,1,10,2019-05-26,1.27,5,358
29336756,Entire Historical Flat with Bosphorus View,219226195,Askin,,Beyoglu,41.03346,28.98209,Entire home/apt,173,1,1,2019-01-04,0.17,5,358
29337293,Nişantaşı-Fulya 1+1 daire,221016656,Barış,,Sisli,41.05588,28.99121,Entire home/apt,289,2,0,,,1,83
29339157,Contemporary 3 room apartment in Karakoy,11229126,Zehra,,Beyoglu,41.02259,28.97124,Entire home/apt,451,2,0,,,4,147
29346285,Yali HOME,221089209,Mustafa Yakup,,Esenyurt,41.00396,28.68811,Private room,173,1,0,,,1,364
29348108,CHEAP/FREE WİFİ AND SPORT ACTIVITIES/1+1,218223009,Büşra,,Bagcilar,41.0643,28.84206,Entire home/apt,324,5,0,,,7,365
29348729,"26. Floor city wiew,pool,gym,kid park,car park",220884991,Ahmet,,Eyup,41.0899,28.93832,Entire home/apt,300,5,0,,,1,365
29349342,"Girls room,walk to Grand Bazar&blue Mosque للبنات",23218234,Magy,,Fatih,41.00918,28.9474,Shared room,64,3,1,2018-10-28,0.12,2,85
29351533,"Clean,cozy, fully furnished~very central location!",106139895,Gizem Merve,,Uskudar,41.02304,29.02015,Private room,231,2,0,,,1,178
29351732,Lovely Cozy Room In Historical Istanbul Apartment,221122718,Sevban,,Beyoglu,41.02673,28.97835,Private room,98,2,45,2019-06-21,5.44,2,158
29353064,Deluxe Room - Anemon Hotels Galata,220022321,Kağan,,Beyoglu,41.02626,28.97326,Private room,3288,1,0,,,3,349
29353069,Executive Suite - Anemon Hotels Galata,220022321,Kağan,,Beyoglu,41.02532,28.97332,Private room,3288,1,0,,,3,364
29353086,Junior Suit - Anemon Hotels Galata,220022321,Kağan,,Beyoglu,41.02525,28.97313,Private room,3288,1,0,,,3,319
29353350,Fuar merkezinin yanında otel konseptinde konaklama,41807335,Mehmet,,Esenyurt,41.02557,28.62628,Private room,150,1,0,,,2,365
29353825,Istmarina 1+1 condo full Marmara sea view,31256922,Mete,,Kartal,40.88467,29.20594,Entire home/apt,405,15,1,2019-06-12,1,2,321
29354300,Near to Taksim.,218674285,Ali,,Sisli,41.0454,28.97608,Private room,133,1,0,,,1,0
29354797,Beşiktaş Central 1+1 Fully Fresh New Furnished#,64402709,Rıdvan,,Besiktas,41.04607,29.00522,Entire home/apt,179,2,25,2019-06-22,3.11,1,172
29355921,Private room in the centre of Kadikoy (Vegan Flat),209266288,Gulsen,,Kadikoy,40.98374,29.02509,Private room,98,1,1,2018-11-12,0.13,1,90
29358396,Comfortable home in the center of Kadıköy,221176995,Anıl,,Kadikoy,40.99675,29.03353,Private room,81,1,1,2018-11-05,0.13,1,0
29358459,Nar Palace /3 + 1 Family Apartment,205658610,Selçuk,,Umraniye,40.99669,29.14489,Private room,352,1,3,2019-06-05,0.50,6,119
29358558,AslihanEv,219640816,Aslıhan,,Beyoglu,41.03075,28.98675,Entire home/apt,399,5,5,2019-01-02,0.60,1,90
29358615,"İstanbul, Beyazıt ve Taksim'e yakın Oda. Room",66027345,Muhlise,,Fatih,41.00386,28.93034,Private room,98,2,1,2018-11-18,0.13,2,269
29359023,CHARMING CIHANGIR HEART OF CENTER 1 BR APT.,17982407,Zac,,Beyoglu,41.03275,28.98366,Entire home/apt,572,1,11,2019-06-08,1.30,2,90
29359314,Cozy room/s in a student apartment at Levent,128423990,Şadi,,Sisli,41.07869,29.00869,Private room,81,1,2,2019-04-01,0.62,1,180
29359818,Living the peace of silence in the city center !,221188668,Yusuf,,Sisli,41.05514,28.98294,Private room,289,1,0,,,1,180
29359928,Welcome to your Apartments(5 pax=),15082914,Ramazan,,Fatih,41.0027,28.97532,Entire home/apt,393,1,0,,,12,365
29361268,"5 minutes to airport, Cozy House and Secured",95672848,Bengu,,Pendik,40.9216,29.30432,Private room,87,1,1,2018-10-30,0.12,1,0
29361666,Comfortable room very close to Kadikoy,142414150,Burak,,Kadikoy,40.98322,29.05624,Private room,133,1,4,2019-05-19,1.00,1,89
29364271,Residence Comfort in istanbul,221227854,Ufuk Özel,,Bagcilar,41.06279,28.84252,Entire home/apt,248,1,0,,,1,177
29374314,sayeban gold hotel,221302886,Kenan,,Fatih,41.00771,28.9788,Private room,329,1,0,,,6,357
29375670,Your home at Kadikoy,176504562,Sim,,Kadikoy,40.98957,29.02692,Private room,58,1,0,,,1,88
29376190,Kadıköy Göztepe 'de her yere ulaşim. Evin tamamı.,221302518,Seda,,Kadikoy,40.98813,29.078,Entire home/apt,225,7,0,,,2,363
29377484,NAYLA PALACE HOTEL..,186867904,Ferhat,,Fatih,41.0076,28.98153,Private room,393,2,0,,,3,90
29378186,"Dizilere, Filmlere, Reklamlara Kiralik Set",51502796,Ali,,Maltepe,40.94123,29.11112,Entire home/apt,2999,1,0,,,1,89
29378401,Koza Park New Luxury Apartment With Balcony.,50048453,Steven,,Kucukcekmece,41.0352,28.79964,Entire home/apt,254,5,0,,,1,364
29379927,Cozy apartment close to the center,40702733,Volkan,,Kadikoy,40.98439,29.02181,Entire home/apt,248,2,3,2019-06-23,0.53,1,73
29380054,Heart of the city. It’s alive 24/7,221333292,Zeki,,Sisli,41.05548,28.98753,Entire home/apt,439,1,19,2019-06-22,2.37,1,98
29381054,vbe,221340786,Vbe,,Kagithane,41.08466,28.98689,Entire home/apt,462,2,1,2018-10-28,0.12,1,90
29383371,Enitre 1+1 flat in central of asian side Bosphorus,210268980,Matenggo,,Kadikoy,40.99065,29.02346,Entire home/apt,162,1,10,2019-03-17,1.34,3,342
29383522,A SIMPLE DESIGN GALATA FLAT ( NEOCLASSIC),94397723,İlyas & Doğuş,,Beyoglu,41.02512,28.97324,Entire home/apt,451,2,43,2019-06-22,5.33,4,295
29384783,BEYKENT'TE MÜSTAKİL VİLLA,221367584,Halil,,Buyukcekmece,41.01969,28.62194,Entire home/apt,196,1,1,2019-03-10,0.27,5,365
29385990,5minutes walking distance to the center Besiktaş,221373408,Sofi,,Besiktas,41.0467,29.00148,Entire home/apt,168,3,4,2019-02-06,0.51,1,42
29386517,DOĞA VİLLA,221367584,Halil,,Buyukcekmece,41.01977,28.62119,Entire home/apt,196,1,0,,,5,365
29386856,DOĞA VİLLA BEYKENT,221367584,Halil,,Buyukcekmece,41.01961,28.62246,Entire home/apt,196,1,0,,,5,365
29387178,DOĞA VİLLA,221367584,Halil,,Buyukcekmece,41.02029,28.62187,Entire home/apt,196,1,0,,,5,365
